CVE_ID,Package,Current_Version,Latest_Version,CVSS_Score,CVSS_Severity,Grype_Severity,Dep_Type,Depth,Occurrences,Ecosystem,Action,Risk_Level
CVE-2021-4217,unzip,6.0-23+deb10u2,unknown,3.3,LOW,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-22922,curl,7.64.0-4+deb10u2,unknown,6.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-3549,binutils,2.31.1-16,unknown,7.1,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-14250,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-35457,libglib2.0-0,2.58.3-2+deb10u2,unknown,7.8,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-16709,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,6.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2011-4116,libperl5.28,5.28.1-6+deb10u1,unknown,3.3,LOW,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-17985,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-0804,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,6.8,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-45078,binutils,2.31.1-16,unknown,7.8,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-4641,login,1:4.5-1.1,unknown,4.7,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-20304,libopenexr-dev,2.2.1-4.1+deb10u1,unknown,7.5,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-9071,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-20386,libsystemd0,241-7~deb10u7,unknown,2.4,LOW,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-18484,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-1010204,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-8qq5-rm4j-mr97,tar,4.4.19,7.5.9,None,HIGH,high,transitive,3,1,npm,"UPGRADE — update from 4.4.19 to 7.5.9",low
CVE-2022-40090,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-2908,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-1000876,binutils,2.31.1-16,unknown,7.8,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-35448,binutils,2.31.1-16,unknown,3.3,LOW,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-1010022,libc-bin,2.28-10,unknown,9.8,CRITICAL,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-4214,libpng-dev,1.6.36-6,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-31437,libsystemd0,241-7~deb10u7,unknown,5.3,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-0799,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,6.8,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-51792,libde265-0,1.0.3-1+b1,unknown,3.3,LOW,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-20311,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,7.5,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-1000654,libtasn1-6,4.13-3,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2005-0406,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-22923,curl,7.64.0-4+deb10u2,unknown,5.3,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-20673,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-35495,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2007-2768,openssh-client,1:7.9p1-10+deb10u2,unknown,None,,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-39212,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,4.4,MEDIUM,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-2519,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,6.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-2521,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,6.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-4645,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,6.8,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-0795,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,6.8,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-0796,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,6.8,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-0797,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,6.8,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-0798,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,6.8,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-20197,binutils,2.31.1-16,unknown,6.3,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-35521,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-32256,binutils,2.31.1-16,unknown,6.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-35494,binutils,2.31.1-16,unknown,6.1,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-20671,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-v6h2-p8h4-qcjw,brace-expansion,1.1.11,5.0.2,None,LOW,low,transitive,3,4,npm,"UPGRADE — update from 1.1.11 to 5.0.2",low
CVE-2020-35342,binutils,2.31.1-16,unknown,7.5,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-13310,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,6.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-36086,libsepol1,2.8-1,unknown,3.3,LOW,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2017-11164,libpcre16-3,2:8.39-12,unknown,7.5,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-27538,curl,7.64.0-4+deb10u2,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-48281,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-19126,libc-bin,2.28-10,unknown,3.3,LOW,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-31047,libopenexr-dev,2.2.1-4.1+deb10u1,unknown,3.3,LOW,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-31438,libsystemd0,241-7~deb10u7,unknown,5.3,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-48564,libpython3.7-minimal,3.7.3-2+deb10u3,unknown,6.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-36085,libsepol1,2.8-1,unknown,3.3,LOW,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-36087,libsepol1,2.8-1,unknown,3.3,LOW,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-36084,libsepol1,2.8-1,unknown,3.3,LOW,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-31439,libsystemd0,241-7~deb10u7,unknown,5.3,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-19882,login,1:4.5-1.1,unknown,7.8,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2017-14159,libldap-2.4-2,2.4.47+dfsg-3+deb10u6,unknown,4.7,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-30560,libxslt1-dev,1.1.32-2.2~deb10u1,unknown,8.8,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2017-16231,libpcre16-3,2:8.39-12,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-20284,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-9074,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2017-9117,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,4.0,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-13529,libsystemd0,241-7~deb10u7,unknown,6.1,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-26965,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-19726,binutils,2.31.1-16,unknown,8.8,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-4016,libprocps7,2:3.3.15-2,unknown,2.5,LOW,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-3426,libpython3.7-minimal,3.7.3-2+deb10u3,unknown,5.7,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-848j-6mx2-7j84,elliptic,6.5.4,6.6.1,None,LOW,low,transitive,6,2,npm,"UPGRADE — update from 6.5.4 to 6.6.1",low
CVE-2022-41409,libpcre2-8-0,10.32-5,unknown,7.5,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-27753,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-27536,curl,7.64.0-4+deb10u2,unknown,5.9,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-16599,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-3570,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,7.7,HIGH,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-6597,libpython3.7-minimal,3.7.3-2+deb10u3,unknown,7.8,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-3530,binutils,2.31.1-16,unknown,7.5,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-20193,tar,1.30+dfsg-6,7.5.9,3.3,LOW,none,transitive,3,1,npm,"UPGRADE — update from 1.30+dfsg-6 to 7.5.9",low
CVE-2013-0340,libexpat1,2.2.6-2+deb10u1,unknown,None,,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2013-4235,login,1:4.5-1.1,unknown,4.7,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-1579,binutils,2.31.1-16,unknown,7.8,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-27755,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,3.3,LOW,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-48303,tar,1.30+dfsg-6,7.5.9,5.5,MEDIUM,none,transitive,3,1,npm,"UPGRADE — update from 1.30+dfsg-6 to 7.5.9",low
CVE-2017-18018,coreutils,8.30-3,unknown,7.1,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-2520,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,6.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-30775,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-13631,libsqlite3-0,3.27.2-3+deb10u1,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-21047,libelf1,0.176-1.1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-1210,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,4.3,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-1056,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-25269,libheif1,1.3.2-2~deb10u1,unknown,7.5,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-37769,libpixman-1-0,0.36.0-1,unknown,6.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-1972,binutils,2.31.1-16,unknown,6.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-76c9-3jph-rj3q,on-headers,1.0.2,1.1.0,None,LOW,low,transitive,4,1,npm,"UPGRADE — update from 1.0.2 to 1.1.0",low
CVE-2020-35522,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2013-4392,libsystemd0,241-7~deb10u7,unknown,5.0,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-46174,binutils,2.31.1-16,unknown,7.5,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-4285,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2008-4108,libpython-stdlib,2.7.16-1,unknown,None,,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-25586,binutils,2.31.1-16,unknown,4.7,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-38533,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-2953,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-35205,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-21490,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-25585,binutils,2.31.1-16,unknown,4.7,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-44840,binutils,2.31.1-16,unknown,7.8,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-45703,binutils,2.31.1-16,unknown,7.8,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-25588,binutils,2.31.1-16,unknown,4.7,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-33294,libelf1,0.176-1.1,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-19724,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-0563,bsdutils,1:2.33.1-0.1,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-48065,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-47695,binutils,2.31.1-16,unknown,7.8,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-52426,libexpat1,2.2.6-2+deb10u1,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-1916,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,6.1,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-19909,curl,7.64.0-4+deb10u2,unknown,3.3,LOW,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-35206,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-47673,binutils,2.31.1-16,unknown,7.8,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-47696,binutils,2.31.1-16,unknown,7.8,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-6228,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,3.3,LOW,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-25584,binutils,2.31.1-16,unknown,6.3,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-47008,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-47010,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-47011,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-25260,libelf1,0.176-1.1,unknown,4.0,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-3219,dirmngr,2.2.12-1+deb10u1,unknown,3.3,LOW,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-48064,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-3164,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-48063,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-47007,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-51767,openssh-client,1:7.9p1-10+deb10u2,unknown,7.0,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-vjh7-7g9h-fjfh,elliptic,6.5.4,6.6.1,None,CRITICAL,critical,transitive,6,2,npm,"UPGRADE — update from 6.5.4 to 6.6.1",low
GHSA-j2hj-f22c-chm4,example-typescript,1.0.0,0.0.1-security,None,CRITICAL,critical,unknown,None,0,npm,"UPGRADE — update from 1.0.0 to 0.0.1-security",low
GHSA-2jcg-qqmg-46q6,monorepo-symlink-test,0.0.0,0.0.1-security,None,CRITICAL,critical,unknown,None,0,npm,"UPGRADE — update from 0.0.0 to 0.0.1-security",low
GHSA-36jr-mh4h-2g58,d3-color,1.4.0,3.1.0,None,HIGH,high,transitive,2,4,npm,"UPGRADE — update from 1.4.0 to 3.1.0",low
GHSA-2cf5-4w76-r9qv,handlebars,4.4.0,4.7.8,None,HIGH,high,transitive,4,1,npm,"UPGRADE — update from 4.4.0 to 4.7.8",low
GHSA-g9r4-xpmj-mj65,handlebars,4.4.0,4.7.8,None,HIGH,high,transitive,4,1,npm,"UPGRADE — update from 4.4.0 to 4.7.8",low
GHSA-q2c6-c6pm-g3gh,handlebars,4.4.0,4.7.8,None,HIGH,high,transitive,4,1,npm,"UPGRADE — update from 4.4.0 to 4.7.8",low
GHSA-f52g-6jhx-586p,handlebars,4.4.0,4.7.8,None,MEDIUM,medium,transitive,4,1,npm,"UPGRADE — update from 4.4.0 to 4.7.8",low
GHSA-64g7-mvw6-v9qj,shelljs,0.8.3,0.10.0,None,MEDIUM,medium,transitive,2,1,npm,"UPGRADE — update from 0.8.3 to 0.10.0",low
GHSA-5rrq-pxf6-6jx5,node-forge,0.10.0,1.3.3,None,LOW,low,transitive,4,1,npm,"UPGRADE — update from 0.10.0 to 1.3.3",low
GHSA-gf8q-jrpm-jvxq,node-forge,0.10.0,1.3.3,None,LOW,low,transitive,4,1,npm,"UPGRADE — update from 0.10.0 to 1.3.3",low
CVE-2023-45918,libncurses-dev,6.1+20181013-2+deb10u2,unknown,None,,unknown,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
